,hour,Name,EndPoint,EstTime,long,lat
768,0,AYE,TELOK BLANGAH RD,2.0,103.810166483177,1.27076318192364
769,0,AYE,LOWER DELTA RD,1.5,103.823632917143,1.27996131276651
770,0,AYE,NORMANTON PARK,3.0,103.792794957178,1.28723486356525
771,0,AYE,NORTH BUONA VISTA RD,1.5,103.790508781692,1.3070246874297
772,0,AYE,CLEMENTI RD,1.0,103.778486967035,1.33700695288477
773,0,AYE,WEST COAST RD,1.0,103.751633496716,1.31568354839958
774,0,AYE,CLEMENTI AVE 6,1.5,103.760857456698,1.31511075463238
775,0,AYE,JURONG TOWN HALL RD,2.0,103.741869524172,1.32877305068747
776,0,AYE,PENJURU RD,1.0,103.732241905373,1.31625706117169
777,0,AYE,JURONG PORT RD,2.0,103.72037453514,1.31567131915093
778,0,AYE,JURONG PIER RD,1.0,103.710629235008,1.30967476979274
779,0,AYE,PIONEER CIRCUS,2.0,103.696119186016,1.32300234447015
780,0,AYE,BENOI RD,2.0,103.676981816884,1.3049221365668
781,0,AYE,AYE/PIE INTERCHANGE,2.0,103.676981816884,1.3049221365668
782,0,AYE,TUAS WEST RD,1.5,103.639813026933,1.33015670911185
783,0,AYE,TUAS WEST DRIVE,2.0,103.634929620551,1.33473413010509
784,0,AYE,TUAS CHECKPOINT,1.0,103.635448092553,1.34729320116959
785,0,AYE,JALAN BOON LAY,1.0,103.710699385344,1.33848050705251
786,0,AYE,YUAN CHING RD,2.0,103.725221538081,1.32546807494299
787,0,AYE,CLEMENTI AVE 2,1.0,103.771350557894,1.31427860227337
788,0,AYE,PORTSDOWN RD,1.0,103.794085682566,1.29920163260583
789,0,AYE,ALEXANDRA RD,1.0,103.796720921698,1.28679161744874
790,0,AYE,KEPPEL RD,1.0,103.847553689865,1.27262637416902
791,0,AYE,AYE/MCE INTERCHANGE,2.0,103.847553689865,1.27262637416902
792,0,BKE,DIARY FARM,2.0,103.847553689865,1.27262637416902
793,0,BKE,BUKIT PANJANG RD,1.5,103.773096813492,1.37727545203058
794,0,BKE,BKE/KJE INTERCHANGE,1.5,103.773096813492,1.37727545203058
795,0,BKE,MANDAI RD,1.5,103.782483181533,1.41064025650339
796,0,BKE,BKE/SLE INTERCHANGE,1.0,103.782483181533,1.41064025650339
797,0,BKE,WOODLANDS AVE 3,1.0,103.779091222588,1.43277433932257
798,0,BKE,WOODLANDS CENTRE,1.0,103.770981431603,1.44186651173173
799,0,BKE,DIARY FARM ROAD,1.0,103.770981431603,1.44186651173173
800,0,BKE,BKE/PIE INTERCHANGE,3.0,103.770981431603,1.44186651173173
801,0,CTE,OUTRAM RD,1.0,103.838861143362,1.28152914902378
802,0,CTE,CLEMENCEAU AVE,1.0,103.843728126138,1.29775993822781
803,0,CTE,MOULMEIN RD,3.0,103.847482119029,1.31845944056635
804,0,CTE,JALAN BAHAGIA,1.0,103.858565503017,1.32540758450303
805,0,CTE,CTE/PIE INTERCHANGE,1.0,103.858565503017,1.32540758450303
806,0,CTE,BRADDELL RD,2.0,103.850153965874,1.34409256877338
807,0,CTE,AMK AVE 1,1.0,103.839256279218,1.36714737685637
808,0,CTE,AMK AVE 3,1.5,103.847153924066,1.36931517954752
809,0,CTE,AMK AVE 5,1.5,103.860485872465,1.37731149652799
810,0,CTE,YIO CHU KANG,1.0,103.876388109557,1.36799442065701
811,0,CTE,SLE/CTE INTERCHANGE,1.0,103.876388109557,1.36799442065701
812,0,CTE,BUKIT TIMAH RD,1.0,103.810002032513,1.32383369976841
813,0,CTE,CAIRNHILL CIRCLE,1.0,103.83859717814,1.30608557082229
814,0,CTE,ORCHARD RD,1.0,103.847984421803,1.29805083085975
815,0,CTE,HAVELOCK RD,2.0,103.82648039454,1.29306116495633
816,0,CTE,AYE/CTE INTERCHANGE,1.0,103.82648039454,1.29306116495633
817,0,ECP,ECP/PIE INTERCHANGE,1.0,103.82648039454,1.29306116495633
818,0,ECP,XILIN AVE,3.0,103.964169780101,1.32920594979969
819,0,ECP,ECP SERVICE RD,1.0,103.902337848179,1.29916784459552
820,0,ECP,BEDOK RD,2.5,103.948260304303,1.33143623119911
821,0,ECP,MARINE PARADE,1.5,103.9077387936,1.30248202632175
822,0,ECP,FORT RD,3.0,103.885097565645,1.30032021915192
823,0,ECP,ROCHOR RD,3.0,103.854568540158,1.30148706909734
824,0,ECP,TANJONG KATONG ROAD,1.0,103.897292790726,1.30025471006881
825,0,ECP,MARINE VISTA,1.0,103.920744587065,1.30653703457494
826,0,ECP,SIGLAP RD,1.0,103.920512885209,1.32025353639468
827,0,ECP,BAYSHORE RD,1.0,103.939871139019,1.31276103899484
828,0,ECP,CHANGI AIRPORT,2.0,103.989670344538,1.36033174518932
829,0,KJE,WOODLANDS RD,1.5,103.764035430987,1.43664332864049
830,0,KJE,CHOA CHU KANG WAY,1.0,103.750283750092,1.37753458068331
831,0,KJE,SUNGEI TENGAH,2.0,103.725111139306,1.39899234004862
832,0,KJE,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),4.0,103.725111139306,1.39899234004862
833,0,KJE,BKE/KJE INTERCHANGE,3.0,103.725111139306,1.39899234004862
834,0,PIE,CHANGI SOUTH,1.0,103.971219222068,1.33567580209743
835,0,PIE,PIE/TPE INTERCHANGE,1.0,103.971219222068,1.33567580209743
836,0,PIE,SIMEI,1.0,103.953050756306,1.34269199750599
837,0,PIE,TAMPINES TOWN,1.0,103.94516949381,1.34467550279471
838,0,PIE,TAMPINES AVE 5,2.0,103.941741144043,1.34787831404331
839,0,PIE,JALAN EUNOS,3.0,103.906009319447,1.32493000179929
840,0,PIE,PAYA LEBAR WAY,2.0,103.884839503202,1.32230407057568
841,0,PIE,BENDEMEER EXIT,2.0,103.863213831657,1.31349604455484
842,0,PIE,PIE/CTE (CITY) INTERCHANGE,1.0,103.863213831657,1.31349604455484
843,0,PIE,PIE/CTE (SLE) INTERCHANGE,1.0,103.863213831657,1.31349604455484
844,0,PIE,KIM KEAT LINK,1.5,103.855545256722,1.32937403017879
845,0,PIE,THOMSON RD,1.0,103.844295021463,1.31486729263616
846,0,PIE,WHITLEY RD,1.0,103.825057721833,1.32118771198273
847,0,PIE,ADAM RD,2.0,103.819793276285,1.33075094350781
848,0,PIE,ENG NEO AVE,2.0,103.799902085619,1.3373682325974
849,0,PIE,PIE/BKE INTERCHANGE,2.0,103.799902085619,1.3373682325974
850,0,PIE,CLEMENTI RD,2.0,103.778486967035,1.33700695288477
851,0,PIE,CLEMENTI AVE 6,1.5,103.760857456698,1.31511075463238
852,0,PIE,BUKIT BATOK EAST AVE 3,1.0,103.757150072517,1.34762239826033
853,0,PIE,JURONG TOWN HALL RD,3.0,103.741869524172,1.32877305068747
854,0,PIE,JURONG EAST AVE 1,1.0,103.737310855243,1.34224789591235
855,0,PIE,JURONG WEST AVE 2,1.0,103.711494369779,1.35138470149899
856,0,PIE,PIE/KJE INTERCHANGE,1.0,103.711494369779,1.35138470149899
857,0,PIE,JALAN BAHAR,1.5,103.692810658991,1.35175189720414
858,0,PIE,PIONEER RD NORTH,1.5,103.695426016798,1.32538011943403
859,0,PIE,UPPER JURONG RD,3.0,103.682842058752,1.32980513884625
860,0,PIE,JURONG RD,1.5,103.682842058752,1.32980513884625
861,0,PIE,BUKIT TIMAH RD,1.5,103.810002032513,1.32383369976841
862,0,PIE,LORNIE RD,2.0,103.820137758485,1.33799273369393
863,0,PIE,PIE/CTE INTERCHANGE,1.0,103.820137758485,1.33799273369393
864,0,PIE,KALLANG WAY,2.0,103.875703114273,1.32098390897855
865,0,PIE,BEDOK RESERVOIR RD,2.0,103.921963603077,1.33758734617107
866,0,PIE,BEDOK NORTH RD,0.0,103.939708785127,1.32785578389017
867,0,PIE,SIMEI AVE,0.0,103.949328717185,1.33866700912237
868,0,PIE,TAMPINES ST 31,1.0,103.955818411052,1.35112449109561
869,0,PIE,PIE/ECP INTERCHANGE,2.0,103.955818411052,1.35112449109561
870,0,SLE,YISHUN,3.0,103.841407442602,1.42944311134142
871,0,SLE,UPPER THOMSON,2.0,103.828229071289,1.37093618254207
872,0,SLE,MANDIA RD,3.0,103.828229071289,1.37093618254207
873,0,SLE,WOODLANDS AVE 12,1.0,103.804329417963,1.43357568988363
874,0,SLE,WOODLANDS AVE 2,1.5,103.787566324985,1.43073556904107
875,0,SLE,BKE/SLE INTERCHANGE,1.0,103.787566324985,1.43073556904107
876,0,SLE,MANDAI RD,1.0,103.782483181533,1.41064025650339
877,0,SLE,LENTOR AVE,2.0,103.837297685137,1.39145982484921
878,0,SLE,TPE/PIE INTERCHANGE,2.0,103.837297685137,1.39145982484921
879,0,SLE,YIO CHU KANG,1.0,103.876388109557,1.36799442065701
880,0,SLE,CTE/SLE INTERCHANGE,1.0,103.876388109557,1.36799442065701
881,0,TPE,TAMPINES AVE 7,1.5,103.959034174862,1.35759849763914
882,0,TPE,TAMPINES AVE 12,2.0,103.945274945846,1.3637729183211
883,0,TPE,PASIR RIS DRIVE 8,0.5,103.947156269076,1.3714446133246
884,0,TPE,TAMPINES ROAD,1.0,103.929352562345,1.3682628806402
885,0,TPE,TAMPINES AVE 10,1.0,103.930979146949,1.36479320863774
886,0,TPE,LOR HALUS,2.0,103.924414378612,1.39556360689393
887,0,TPE,PUNGGOL RD,1.5,103.908939266805,1.41180653085307
888,0,TPE,SENGKANG EXIT,1.5,103.895735075793,1.39243990952648
889,0,TPE,JALAN KAYU,2.0,103.872490555974,1.39213828470086
890,0,TPE,SLE/CTE/TPE INTERCHANGE,2.0,103.872490555974,1.39213828470086
891,0,TPE,LOR HARUS,2.0,103.872490555974,1.39213828470086
892,0,TPE,PASIR RIS DRIVE 12,2.0,103.934170044688,1.37973805035701
893,0,TPE,ELIAS ROAD,1.0,103.942314065388,1.37786519650248
894,0,TPE,LOYANG AVE,1.0,103.970019150268,1.36849628172236
895,0,TPE,PIE/TPE INTERCHANGE,1.0,103.970019150268,1.36849628172236
896,1,AYE,TELOK BLANGAH RD,1.5,103.810166483177,1.27076318192364
897,1,AYE,LOWER DELTA RD,2.0,103.823632917143,1.27996131276651
898,1,AYE,NORMANTON PARK,3.0,103.792794957178,1.28723486356525
899,1,AYE,NORTH BUONA VISTA RD,1.5,103.790508781692,1.3070246874297
900,1,AYE,CLEMENTI RD,1.0,103.778486967035,1.33700695288477
901,1,AYE,WEST COAST RD,1.0,103.751633496716,1.31568354839958
902,1,AYE,CLEMENTI AVE 6,1.5,103.760857456698,1.31511075463238
903,1,AYE,JURONG TOWN HALL RD,2.0,103.741869524172,1.32877305068747
904,1,AYE,PENJURU RD,1.0,103.732241905373,1.31625706117169
905,1,AYE,JURONG PORT RD,2.0,103.72037453514,1.31567131915093
906,1,AYE,JURONG PIER RD,1.0,103.710629235008,1.30967476979274
907,1,AYE,PIONEER CIRCUS,2.0,103.696119186016,1.32300234447015
908,1,AYE,BENOI RD,2.0,103.676981816884,1.3049221365668
909,1,AYE,AYE/PIE INTERCHANGE,2.0,103.676981816884,1.3049221365668
910,1,AYE,TUAS WEST RD,1.5,103.639813026933,1.33015670911185
911,1,AYE,TUAS WEST DRIVE,2.0,103.634929620551,1.33473413010509
912,1,AYE,TUAS CHECKPOINT,1.0,103.635448092553,1.34729320116959
913,1,AYE,JALAN BOON LAY,1.0,103.710699385344,1.33848050705251
914,1,AYE,YUAN CHING RD,2.0,103.725221538081,1.32546807494299
915,1,AYE,CLEMENTI AVE 2,1.0,103.771350557894,1.31427860227337
916,1,AYE,PORTSDOWN RD,1.0,103.794085682566,1.29920163260583
917,1,AYE,ALEXANDRA RD,1.0,103.796720921698,1.28679161744874
918,1,AYE,KEPPEL RD,1.0,103.847553689865,1.27262637416902
919,1,AYE,AYE/MCE INTERCHANGE,2.0,103.847553689865,1.27262637416902
920,1,BKE,DIARY FARM,2.0,103.847553689865,1.27262637416902
921,1,BKE,BUKIT PANJANG RD,1.5,103.773096813492,1.37727545203058
922,1,BKE,BKE/KJE INTERCHANGE,1.5,103.773096813492,1.37727545203058
923,1,BKE,MANDAI RD,1.75,103.782483181533,1.41064025650339
924,1,BKE,BKE/SLE INTERCHANGE,1.0,103.782483181533,1.41064025650339
925,1,BKE,WOODLANDS AVE 3,1.0,103.779091222588,1.43277433932257
926,1,BKE,WOODLANDS CENTRE,1.0,103.770981431603,1.44186651173173
927,1,BKE,DIARY FARM ROAD,1.0,103.770981431603,1.44186651173173
928,1,BKE,BKE/PIE INTERCHANGE,3.0,103.770981431603,1.44186651173173
929,1,CTE,OUTRAM RD,1.0,103.838861143362,1.28152914902378
930,1,CTE,CLEMENCEAU AVE,1.0,103.843728126138,1.29775993822781
931,1,CTE,MOULMEIN RD,3.0,103.847482119029,1.31845944056635
932,1,CTE,JALAN BAHAGIA,1.0,103.858565503017,1.32540758450303
933,1,CTE,CTE/PIE INTERCHANGE,1.0,103.858565503017,1.32540758450303
934,1,CTE,BRADDELL RD,2.0,103.850153965874,1.34409256877338
935,1,CTE,AMK AVE 1,1.0,103.839256279218,1.36714737685637
936,1,CTE,AMK AVE 3,1.5,103.847153924066,1.36931517954752
937,1,CTE,AMK AVE 5,1.5,103.860485872465,1.37731149652799
938,1,CTE,YIO CHU KANG,1.0,103.876388109557,1.36799442065701
939,1,CTE,SLE/CTE INTERCHANGE,1.0,103.876388109557,1.36799442065701
940,1,CTE,BUKIT TIMAH RD,1.0,103.810002032513,1.32383369976841
941,1,CTE,CAIRNHILL CIRCLE,1.0,103.83859717814,1.30608557082229
942,1,CTE,ORCHARD RD,1.0,103.847984421803,1.29805083085975
943,1,CTE,HAVELOCK RD,2.0,103.82648039454,1.29306116495633
944,1,CTE,AYE/CTE INTERCHANGE,1.0,103.82648039454,1.29306116495633
945,1,ECP,ECP/PIE INTERCHANGE,1.0,103.82648039454,1.29306116495633
946,1,ECP,XILIN AVE,3.0,103.964169780101,1.32920594979969
947,1,ECP,ECP SERVICE RD,1.0,103.902337848179,1.29916784459552
948,1,ECP,BEDOK RD,2.25,103.948260304303,1.33143623119911
949,1,ECP,MARINE PARADE,1.5,103.9077387936,1.30248202632175
950,1,ECP,FORT RD,3.0,103.885097565645,1.30032021915192
951,1,ECP,ROCHOR RD,3.0,103.854568540158,1.30148706909734
952,1,ECP,TANJONG KATONG ROAD,1.0,103.897292790726,1.30025471006881
953,1,ECP,MARINE VISTA,1.0,103.920744587065,1.30653703457494
954,1,ECP,SIGLAP RD,1.0,103.920512885209,1.32025353639468
955,1,ECP,BAYSHORE RD,1.0,103.939871139019,1.31276103899484
956,1,ECP,CHANGI AIRPORT,2.0,103.989670344538,1.36033174518932
957,1,KJE,WOODLANDS RD,1.5,103.764035430987,1.43664332864049
958,1,KJE,CHOA CHU KANG WAY,1.25,103.750283750092,1.37753458068331
959,1,KJE,SUNGEI TENGAH,2.0,103.725111139306,1.39899234004862
960,1,KJE,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),4.0,103.725111139306,1.39899234004862
961,1,KJE,BKE/KJE INTERCHANGE,3.0,103.725111139306,1.39899234004862
962,1,PIE,CHANGI SOUTH,1.0,103.971219222068,1.33567580209743
963,1,PIE,PIE/TPE INTERCHANGE,1.0,103.971219222068,1.33567580209743
964,1,PIE,SIMEI,1.0,103.953050756306,1.34269199750599
965,1,PIE,TAMPINES TOWN,1.0,103.94516949381,1.34467550279471
966,1,PIE,TAMPINES AVE 5,2.0,103.941741144043,1.34787831404331
967,1,PIE,JALAN EUNOS,3.0,103.906009319447,1.32493000179929
968,1,PIE,PAYA LEBAR WAY,2.0,103.884839503202,1.32230407057568
969,1,PIE,BENDEMEER EXIT,2.0,103.863213831657,1.31349604455484
970,1,PIE,PIE/CTE (CITY) INTERCHANGE,1.0,103.863213831657,1.31349604455484
971,1,PIE,PIE/CTE (SLE) INTERCHANGE,1.0,103.863213831657,1.31349604455484
972,1,PIE,KIM KEAT LINK,1.5,103.855545256722,1.32937403017879
973,1,PIE,THOMSON RD,1.0,103.844295021463,1.31486729263616
974,1,PIE,WHITLEY RD,1.0,103.825057721833,1.32118771198273
975,1,PIE,ADAM RD,2.0,103.819793276285,1.33075094350781
976,1,PIE,ENG NEO AVE,2.0,103.799902085619,1.3373682325974
977,1,PIE,PIE/BKE INTERCHANGE,2.0,103.799902085619,1.3373682325974
978,1,PIE,CLEMENTI RD,2.0,103.778486967035,1.33700695288477
979,1,PIE,CLEMENTI AVE 6,1.5,103.760857456698,1.31511075463238
980,1,PIE,BUKIT BATOK EAST AVE 3,1.0,103.757150072517,1.34762239826033
981,1,PIE,JURONG TOWN HALL RD,3.0,103.741869524172,1.32877305068747
982,1,PIE,JURONG EAST AVE 1,1.0,103.737310855243,1.34224789591235
983,1,PIE,JURONG WEST AVE 2,1.0,103.711494369779,1.35138470149899
984,1,PIE,PIE/KJE INTERCHANGE,1.0,103.711494369779,1.35138470149899
985,1,PIE,JALAN BAHAR,1.5,103.692810658991,1.35175189720414
986,1,PIE,PIONEER RD NORTH,1.5,103.695426016798,1.32538011943403
987,1,PIE,UPPER JURONG RD,3.0,103.682842058752,1.32980513884625
988,1,PIE,JURONG RD,2.0,103.682842058752,1.32980513884625
989,1,PIE,BUKIT TIMAH RD,2.0,103.810002032513,1.32383369976841
990,1,PIE,LORNIE RD,2.0,103.820137758485,1.33799273369393
991,1,PIE,PIE/CTE INTERCHANGE,1.0,103.820137758485,1.33799273369393
992,1,PIE,KALLANG WAY,2.0,103.875703114273,1.32098390897855
993,1,PIE,BEDOK RESERVOIR RD,2.0,103.921963603077,1.33758734617107
994,1,PIE,BEDOK NORTH RD,0.0,103.939708785127,1.32785578389017
995,1,PIE,SIMEI AVE,0.0,103.949328717185,1.33866700912237
996,1,PIE,TAMPINES ST 31,1.0,103.955818411052,1.35112449109561
997,1,PIE,PIE/ECP INTERCHANGE,2.5,103.955818411052,1.35112449109561
998,1,SLE,YISHUN,2.5,103.841407442602,1.42944311134142
999,1,SLE,UPPER THOMSON,2.0,103.828229071289,1.37093618254207
1000,1,SLE,MANDIA RD,3.0,103.828229071289,1.37093618254207
1001,1,SLE,WOODLANDS AVE 12,1.0,103.804329417963,1.43357568988363
1002,1,SLE,WOODLANDS AVE 2,1.25,103.787566324985,1.43073556904107
1003,1,SLE,BKE/SLE INTERCHANGE,1.0,103.787566324985,1.43073556904107
1004,1,SLE,MANDAI RD,1.0,103.782483181533,1.41064025650339
1005,1,SLE,LENTOR AVE,2.0,103.837297685137,1.39145982484921
1006,1,SLE,TPE/PIE INTERCHANGE,2.0,103.837297685137,1.39145982484921
1007,1,SLE,YIO CHU KANG,1.0,103.876388109557,1.36799442065701
1008,1,SLE,CTE/SLE INTERCHANGE,1.0,103.876388109557,1.36799442065701
1009,1,TPE,TAMPINES AVE 7,1.5,103.959034174862,1.35759849763914
1010,1,TPE,TAMPINES AVE 12,2.0,103.945274945846,1.3637729183211
1011,1,TPE,PASIR RIS DRIVE 8,0.5,103.947156269076,1.3714446133246
1012,1,TPE,TAMPINES ROAD,1.0,103.929352562345,1.3682628806402
1013,1,TPE,TAMPINES AVE 10,1.0,103.930979146949,1.36479320863774
1014,1,TPE,LOR HALUS,2.0,103.924414378612,1.39556360689393
1015,1,TPE,PUNGGOL RD,1.5,103.908939266805,1.41180653085307
1016,1,TPE,SENGKANG EXIT,1.5,103.895735075793,1.39243990952648
1017,1,TPE,JALAN KAYU,2.0,103.872490555974,1.39213828470086
1018,1,TPE,SLE/CTE/TPE INTERCHANGE,2.0,103.872490555974,1.39213828470086
1019,1,TPE,LOR HARUS,2.0,103.872490555974,1.39213828470086
1020,1,TPE,PASIR RIS DRIVE 12,2.0,103.934170044688,1.37973805035701
1021,1,TPE,ELIAS ROAD,1.0,103.942314065388,1.37786519650248
1022,1,TPE,LOYANG AVE,1.0,103.970019150268,1.36849628172236
1023,1,TPE,PIE/TPE INTERCHANGE,1.0,103.970019150268,1.36849628172236
1024,2,AYE,TELOK BLANGAH RD,1.5,103.810166483177,1.27076318192364
1025,2,AYE,LOWER DELTA RD,2.0,103.823632917143,1.27996131276651
1026,2,AYE,NORMANTON PARK,3.0,103.792794957178,1.28723486356525
1027,2,AYE,NORTH BUONA VISTA RD,1.5,103.790508781692,1.3070246874297
1028,2,AYE,CLEMENTI RD,1.0,103.778486967035,1.33700695288477
1029,2,AYE,WEST COAST RD,1.0,103.751633496716,1.31568354839958
1030,2,AYE,CLEMENTI AVE 6,1.5,103.760857456698,1.31511075463238
1031,2,AYE,JURONG TOWN HALL RD,2.25,103.741869524172,1.32877305068747
1032,2,AYE,PENJURU RD,1.0,103.732241905373,1.31625706117169
1033,2,AYE,JURONG PORT RD,2.0,103.72037453514,1.31567131915093
1034,2,AYE,JURONG PIER RD,1.0,103.710629235008,1.30967476979274
1035,2,AYE,PIONEER CIRCUS,2.0,103.696119186016,1.32300234447015
1036,2,AYE,BENOI RD,2.0,103.676981816884,1.3049221365668
1037,2,AYE,AYE/PIE INTERCHANGE,2.0,103.676981816884,1.3049221365668
1038,2,AYE,TUAS WEST RD,1.5,103.639813026933,1.33015670911185
1039,2,AYE,TUAS WEST DRIVE,2.0,103.634929620551,1.33473413010509
1040,2,AYE,TUAS CHECKPOINT,1.0,103.635448092553,1.34729320116959
1041,2,AYE,JALAN BOON LAY,1.0,103.710699385344,1.33848050705251
1042,2,AYE,YUAN CHING RD,2.0,103.725221538081,1.32546807494299
1043,2,AYE,CLEMENTI AVE 2,1.0,103.771350557894,1.31427860227337
1044,2,AYE,PORTSDOWN RD,1.0,103.794085682566,1.29920163260583
1045,2,AYE,ALEXANDRA RD,1.0,103.796720921698,1.28679161744874
1046,2,AYE,KEPPEL RD,1.0,103.847553689865,1.27262637416902
1047,2,AYE,AYE/MCE INTERCHANGE,2.0,103.847553689865,1.27262637416902
1048,2,BKE,DIARY FARM,2.0,103.847553689865,1.27262637416902
1049,2,BKE,BUKIT PANJANG RD,1.5,103.773096813492,1.37727545203058
1050,2,BKE,BKE/KJE INTERCHANGE,1.5,103.773096813492,1.37727545203058
1051,2,BKE,MANDAI RD,2.0,103.782483181533,1.41064025650339
1052,2,BKE,BKE/SLE INTERCHANGE,1.0,103.782483181533,1.41064025650339
1053,2,BKE,WOODLANDS AVE 3,1.0,103.779091222588,1.43277433932257
1054,2,BKE,WOODLANDS CENTRE,1.0,103.770981431603,1.44186651173173
1055,2,BKE,DIARY FARM ROAD,1.0,103.770981431603,1.44186651173173
1056,2,BKE,BKE/PIE INTERCHANGE,3.0,103.770981431603,1.44186651173173
1057,2,CTE,OUTRAM RD,1.0,103.838861143362,1.28152914902378
1058,2,CTE,CLEMENCEAU AVE,1.0,103.843728126138,1.29775993822781
1059,2,CTE,MOULMEIN RD,3.0,103.847482119029,1.31845944056635
1060,2,CTE,JALAN BAHAGIA,1.0,103.858565503017,1.32540758450303
1061,2,CTE,CTE/PIE INTERCHANGE,1.0,103.858565503017,1.32540758450303
1062,2,CTE,BRADDELL RD,1.5,103.850153965874,1.34409256877338
1063,2,CTE,AMK AVE 1,1.0,103.839256279218,1.36714737685637
1064,2,CTE,AMK AVE 3,1.5,103.847153924066,1.36931517954752
1065,2,CTE,AMK AVE 5,1.25,103.860485872465,1.37731149652799
1066,2,CTE,YIO CHU KANG,1.0,103.876388109557,1.36799442065701
1067,2,CTE,SLE/CTE INTERCHANGE,1.0,103.876388109557,1.36799442065701
1068,2,CTE,BUKIT TIMAH RD,1.0,103.810002032513,1.32383369976841
1069,2,CTE,CAIRNHILL CIRCLE,1.0,103.83859717814,1.30608557082229
1070,2,CTE,ORCHARD RD,1.0,103.847984421803,1.29805083085975
1071,2,CTE,HAVELOCK RD,2.0,103.82648039454,1.29306116495633
1072,2,CTE,AYE/CTE INTERCHANGE,1.0,103.82648039454,1.29306116495633
1073,2,ECP,ECP/PIE INTERCHANGE,1.0,103.82648039454,1.29306116495633
1074,2,ECP,XILIN AVE,2.75,103.964169780101,1.32920594979969
1075,2,ECP,ECP SERVICE RD,1.0,103.902337848179,1.29916784459552
1076,2,ECP,BEDOK RD,2.25,103.948260304303,1.33143623119911
1077,2,ECP,MARINE PARADE,1.5,103.9077387936,1.30248202632175
1078,2,ECP,FORT RD,3.0,103.885097565645,1.30032021915192
1079,2,ECP,ROCHOR RD,3.0,103.854568540158,1.30148706909734
1080,2,ECP,TANJONG KATONG ROAD,1.0,103.897292790726,1.30025471006881
1081,2,ECP,MARINE VISTA,1.0,103.920744587065,1.30653703457494
1082,2,ECP,SIGLAP RD,1.0,103.920512885209,1.32025353639468
1083,2,ECP,BAYSHORE RD,1.0,103.939871139019,1.31276103899484
1084,2,ECP,CHANGI AIRPORT,2.0,103.989670344538,1.36033174518932
1085,2,KJE,WOODLANDS RD,1.5,103.764035430987,1.43664332864049
1086,2,KJE,CHOA CHU KANG WAY,1.25,103.750283750092,1.37753458068331
1087,2,KJE,SUNGEI TENGAH,2.0,103.725111139306,1.39899234004862
1088,2,KJE,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),4.0,103.725111139306,1.39899234004862
1089,2,KJE,BKE/KJE INTERCHANGE,2.5,103.725111139306,1.39899234004862
1090,2,PIE,CHANGI SOUTH,1.0,103.971219222068,1.33567580209743
1091,2,PIE,PIE/TPE INTERCHANGE,1.0,103.971219222068,1.33567580209743
1092,2,PIE,SIMEI,1.0,103.953050756306,1.34269199750599
1093,2,PIE,TAMPINES TOWN,1.0,103.94516949381,1.34467550279471
1094,2,PIE,TAMPINES AVE 5,2.0,103.941741144043,1.34787831404331
1095,2,PIE,JALAN EUNOS,3.0,103.906009319447,1.32493000179929
1096,2,PIE,PAYA LEBAR WAY,2.0,103.884839503202,1.32230407057568
1097,2,PIE,BENDEMEER EXIT,2.0,103.863213831657,1.31349604455484
1098,2,PIE,PIE/CTE (CITY) INTERCHANGE,1.0,103.863213831657,1.31349604455484
1099,2,PIE,PIE/CTE (SLE) INTERCHANGE,1.0,103.863213831657,1.31349604455484
1100,2,PIE,KIM KEAT LINK,1.5,103.855545256722,1.32937403017879
1101,2,PIE,THOMSON RD,1.0,103.844295021463,1.31486729263616
1102,2,PIE,WHITLEY RD,1.0,103.825057721833,1.32118771198273
1103,2,PIE,ADAM RD,2.0,103.819793276285,1.33075094350781
1104,2,PIE,ENG NEO AVE,2.0,103.799902085619,1.3373682325974
1105,2,PIE,PIE/BKE INTERCHANGE,2.0,103.799902085619,1.3373682325974
1106,2,PIE,CLEMENTI RD,2.0,103.778486967035,1.33700695288477
1107,2,PIE,CLEMENTI AVE 6,1.5,103.760857456698,1.31511075463238
1108,2,PIE,BUKIT BATOK EAST AVE 3,1.0,103.757150072517,1.34762239826033
1109,2,PIE,JURONG TOWN HALL RD,3.0,103.741869524172,1.32877305068747
1110,2,PIE,JURONG EAST AVE 1,1.0,103.737310855243,1.34224789591235
1111,2,PIE,JURONG WEST AVE 2,1.0,103.711494369779,1.35138470149899
1112,2,PIE,PIE/KJE INTERCHANGE,1.0,103.711494369779,1.35138470149899
1113,2,PIE,JALAN BAHAR,1.5,103.692810658991,1.35175189720414
1114,2,PIE,PIONEER RD NORTH,1.5,103.695426016798,1.32538011943403
1115,2,PIE,UPPER JURONG RD,2.0,103.682842058752,1.32980513884625
1116,2,PIE,JURONG RD,2.0,103.682842058752,1.32980513884625
1117,2,PIE,BUKIT TIMAH RD,1.5,103.810002032513,1.32383369976841
1118,2,PIE,LORNIE RD,2.0,103.820137758485,1.33799273369393
1119,2,PIE,PIE/CTE INTERCHANGE,1.0,103.820137758485,1.33799273369393
1120,2,PIE,KALLANG WAY,2.0,103.875703114273,1.32098390897855
1121,2,PIE,BEDOK RESERVOIR RD,2.0,103.921963603077,1.33758734617107
1122,2,PIE,BEDOK NORTH RD,0.0,103.939708785127,1.32785578389017
1123,2,PIE,SIMEI AVE,0.0,103.949328717185,1.33866700912237
